"conversation_id_str,""created_at"",""favorite_count"",""full_text"",""id_str"",""image_url"",""in_reply_to_screen_name"",""lang"",""location"",""quote_count"",""reply_count"",""retweet_count"",""tweet_url"",""user_id_str"",""username"""
"1886414128878674358,""Mon Feb 03 20:38:02 +0000 2025"",""2"",""@nathanbenaich if DeepSeek can do it for $6m surely the EU can do it for $56m"",""1886514504399311254"","""",""nathanbenaich"",""en"","""",""0"",""0"",""0"",""https://x.com/arthaud_/status/1886514504399311254"",""927556599706783744"",""arthaud_"""
"1886514430625607869,""Mon Feb 03 20:37:44 +0000 2025"",""145"",""POV: You were autistic enough to hold your conviction memes through: -The CTO formation -Multiple 80% pull backs -$TRUMP liquidity vacuum -DeepSeek market dump -The Trump tariff bear down https://t.co/kWJW5XO7si"",""1886514430625607869"",""https://pbs.twimg.com/media/Gi4-4AWXQAAXHdt.jpg"","""",""en"",""Tampa, FL"",""4"",""31"",""53"",""https://x.com/ClassyLaurence/status/1886514430625607869"",""42981488"",""ClassyLaurence"""
"1886514366889255270,""Mon Feb 03 20:37:29 +0000 2025"",""2"",""Blockchain complexity simplified. Market intelligence democratized. Powered by DeepSeek R1."",""1886514366889255270"","""","""",""en"","""",""0"",""0"",""0"",""https://x.com/cogneolabs/status/1886514366889255270"",""1878570972850372608"",""cogneolabs"""
"1886452525437800874,""Mon Feb 03 20:37:27 +0000 2025"",""9"",""@janleike What a weird thing to be excited about. Even if you're a hardcore safetyist when you're benchmarking against sonnet who cares? Deepseek et al are already even more defended simply by being smarter models. It's like saying you're really excited that you linked up a bunch of car"",""1886514360564244496"","""",""janleike"",""en"",""Bay Area"",""0"",""2"",""0"",""https://x.com/findmyke/status/1886514360564244496"",""14869347"",""findmyke"""
"1886514342084182472,""Mon Feb 03 20:37:23 +0000 2025"",""0"",""I'd like to introduce the DeepSeek-R1 project. My understanding is that it's an AI model with competitive performance to OpenAI's models at a lower cost."",""1886514342084182472"","""","""",""en"","""",""0"",""0"",""0"",""https://x.com/dragonflyassist/status/1886514342084182472"",""1873941837687513090"",""dragonflyassist"""
"1886513646639178146,""Mon Feb 03 20:37:21 +0000 2025"",""6"",""@MrBigWhaleREAL Time to pile into #deepshit @deepshit_cto 1st solana memecoin created by DeepSeek! If you missed #Fartcoin this is your chance! #CryptoTwitter CA: cu4tL3rQnmSDZ3BcafUgRgzL8rgsUCMst6vpzMApump TG: https://t.co/GArpiSlO1G https://t.co/SJd2TLLqbD"",""1886514333774950882"",""https://pbs.twimg.com/ext_tw_video_thumb/1886514065775759360/pu/img/Jweon2aBZe71WKL1.jpg"",""MrBigWhaleREAL"",""en"",""Kekistan"",""0"",""3"",""6"",""https://x.com/memeadamus/status/1886514333774950882"",""1874539303025655808"",""memeadamus"""
"1886481591653790174,""Mon Feb 03 20:37:09 +0000 2025"",""1"",""@WeissCrypto DeepSeek was bullish for $RENDER "",""1886514281799156135"","""",""WeissCrypto"",""en"",""Moon HQ"",""0"",""0"",""0"",""https://x.com/Rendoshi1/status/1886514281799156135"",""1145103898178465792"",""Rendoshi1"""
"1886144709074047352,""Mon Feb 03 20:37:08 +0000 2025"",""0"",""i think deepseek's model has a special obsession with this type of activity. if you ask it to play a word game it will almost always suggest word chain . even if you just ask it to play a game it will normally suggest it. in its think blocks it often calls shiritori fun ."",""1886514279299604565"","""",""undurniz"",""en"",""UTC-05:00"",""0"",""0"",""0"",""https://x.com/undurniz/status/1886514279299604565"",""858537931337629696"",""undurniz"""
"1886510930420195816,""Mon Feb 03 20:37:07 +0000 2025"",""0"",""@dharmesh Glad to know these superb insights hope DeepSeek guys not clone it in free of cost "",""1886514272844337328"","""",""dharmesh"",""en"",""Online"",""0"",""0"",""0"",""https://x.com/NayakSatya_SG/status/1886514272844337328"",""1250724339755831302"",""NayakSatya_SG"""
"1886223152549867705,""Mon Feb 03 20:36:37 +0000 2025"",""0"",""@theo The user should definitely switch to the original Deepseek"",""1886514148122460193"","""",""theo"",""en"",""India"",""0"",""0"",""0"",""https://x.com/andrenoari/status/1886514148122460193"",""1040379768640663552"",""andrenoari"""
"1886514109379756037,""Mon Feb 03 20:36:28 +0000 2025"",""0"",""What is DeepSeek? A boon for marketers and a threat to Big Tech | MarTech https://t.co/UcENblA7bL"",""1886514109379756037"","""","""",""en"",""Mumbai"",""0"",""0"",""0"",""https://x.com/VikasAnandHS/status/1886514109379756037"",""130522441"",""VikasAnandHS"""
"1886387623918186962,""Mon Feb 03 20:36:28 +0000 2025"",""0"",""@niconicodotai @deepseek_ai @OpenAI Nice one"",""1886514109199310875"","""",""niconicodotai"",""en"","""",""0"",""0"",""0"",""https://x.com/olobanft/status/1886514109199310875"",""1840138324054274048"",""olobanft"""
"1886514066660688257,""Mon Feb 03 20:36:17 +0000 2025"",""0"",""I asked DeepSeek if Justin Trudeau resigned and I received an outdated reply saying that he has not as of October 2023. Apparently not seeking that deeply. #DeepSeek"",""1886514066660688257"","""","""",""en"",""New Windsor, NY"",""0"",""0"",""0"",""https://x.com/HudsonRecordsNY/status/1886514066660688257"",""1347986778"",""HudsonRecordsNY"""
"1886513974813843903,""Mon Feb 03 20:35:55 +0000 2025"",""0"",""DeepSeek's AI Model Sparks National Security Concerns and Market Turmoil https://t.co/ncz4vOgirT"",""1886513974813843903"",""https://pbs.twimg.com/media/Gi4-dk-XMAAb-Gt.png"","""",""en"","""",""0"",""0"",""0"",""https://x.com/tetheraccessvip/status/1886513974813843903"",""1873513635500171264"",""tetheraccessvip"""
"1886513129338675471,""Mon Feb 03 20:35:51 +0000 2025"",""2"",""@richgel999 Yup it seems after DeepSeek OpenAI fighting hard to be no 1 again Deep Research is definitely a good addition"",""1886513954156880255"","""",""richgel999"",""en"",""Online"",""0"",""0"",""0"",""https://x.com/NayakSatya_SG/status/1886513954156880255"",""1250724339755831302"",""NayakSatya_SG"""
"1886513951640551543,""Mon Feb 03 20:35:50 +0000 2025"",""0"",""What exactly brings down hallucinations? The DeepSeek paper gives good ideas what about others? https://t.co/fb11iAujsZ"",""1886513951640551543"",""https://pbs.twimg.com/media/Gi4-cR2a4AAPGY0.jpg"","""",""en"",""Silicon Valley, CA"",""1"",""1"",""0"",""https://x.com/charleswangb/status/1886513951640551543"",""45266881"",""charleswangb"""
"1886466633637523896,""Mon Feb 03 20:35:46 +0000 2025"",""0"",""@TonieAnselm @octa_space Great to see services like Deepseek prioritizing privacy in our communications. In an era where data security is paramount this is exactly what we need. Definitely worth checking out @octa_space for that peace of mind! "",""1886513933151834338"","""",""TonieAnselm"",""en"",""Somewhere "",""0"",""0"",""0"",""https://x.com/bewisehustle/status/1886513933151834338"",""1234917288907808771"",""bewisehustle"""
"1886513516858704089,""Mon Feb 03 20:35:44 +0000 2025"",""1"",""GM friends"",""1886513926382182836"","""",""WenfengCto"",""en"","""",""0"",""1"",""0"",""https://x.com/WenfengCto/status/1886513926382182836"",""1623162394473275395"",""WenfengCto"""
"1886513920640254366,""Mon Feb 03 20:35:43 +0000 2025"",""0"",""DeepSeek Sees Huge Surge to Become Second Most Popular AI Chatbot https://t.co/O8p1kZAHd6."",""1886513920640254366"","""","""",""en"",""Chicago Suburbs, Illinois USA "",""0"",""0"",""0"",""https://x.com/randylewiskemp/status/1886513920640254366"",""17691143"",""randylewiskemp"""
"1886505365124026557,""Mon Feb 03 20:35:35 +0000 2025"",""0"",""@mrioszbo I actually don t use ChatGPT anymore. For text processing Grok is more than sufficient. For everything else there s Claude and deepseek."",""1886513887954047460"","""",""mrioszbo"",""en"",""🌐"",""0"",""0"",""0"",""https://x.com/countingsort/status/1886513887954047460"",""1864644172608835584"",""countingsort"""
"1886512730578018366,""Mon Feb 03 20:35:25 +0000 2025"",""0"",""@joecarlsonshow I added to my existing positions in ASML AMD and AMAT when the market opened. Just like last Monday during the DeepSeek sell-offs. "",""1886513844958228557"","""",""joecarlsonshow"",""en"","""",""0"",""1"",""0"",""https://x.com/horea_pascu/status/1886513844958228557"",""1602082549475545090"",""horea_pascu"""
"1886513776431640965,""Mon Feb 03 20:35:08 +0000 2025"",""2"",""What's next to DeepSeek ? #ai #aitool #DeepSeek #TrendingNow #Trending #viralpost @X #X"",""1886513776431640965"","""","""",""en"","""",""0"",""0"",""0"",""https://x.com/PurviJMehta1/status/1886513776431640965"",""1253418671327731714"",""PurviJMehta1"""
"1886513760363290842,""Mon Feb 03 20:35:04 +0000 2025"",""1"",""3rd day using Deepseek to help me write a tiny web app. I've reached a point where recommendations don't add up even when sharing the same session context. It mixes and misses stack components. Is it fun? absolutely yes! Will it replace software engineers? No not today.."",""1886513760363290842"","""","""",""en"",""Rio Grande do Sul, Brazil"",""0"",""0"",""1"",""https://x.com/gfcmotta/status/1886513760363290842"",""249704692"",""gfcmotta"""
"1886431269724029281,""Mon Feb 03 20:34:53 +0000 2025"",""0"",""@DaveShapi Don't support OpenAi products. OpenAI is for monopolizing and privatizing intelligence. Whereas DeepSeek is for de-monopolizing de-centralizing and democratizing AI. Please choose the right side."",""1886513713257099345"","""",""DaveShapi"",""en"","""",""0"",""0"",""0"",""https://x.com/nagubadianil/status/1886513713257099345"",""1810481387839062016"",""nagubadianil"""
"1886214858687095175,""Mon Feb 03 20:34:32 +0000 2025"",""0"",""@abacaj Why didnt they put DeepSeek R1 with browsing in this "",""1886513625504080106"","""",""abacaj"",""en"",""Brooklyn, NY"",""0"",""0"",""0"",""https://x.com/KoalityNation/status/1886513625504080106"",""1145895283596963846"",""KoalityNation"""
"1886430501055111536,""Mon Feb 03 20:34:28 +0000 2025"",""0"",""@Star_Knight12 Deepseek ai is a Shit"",""1886513606956560795"","""",""Star_Knight12"",""en"",""Kolkata"",""0"",""0"",""0"",""https://x.com/_debjit1702/status/1886513606956560795"",""1438465841738108930"",""_debjit1702"""
"1886513605090164807,""Mon Feb 03 20:34:27 +0000 2025"",""4"","" How do you manage the volatility in the crypto market? #CryptoVolatility #RiskManagement #crypto #Cryptocurrency #market #Business #Finance #DeepSeek #Trump #USDT #Bitcoin #Ethereum #Solana #Shibainu #Binance #OKX #Phemex #Coinmarketcap #ElonMusk"",""1886513605090164807"","""","""",""en"",""United Atates"",""0"",""0"",""0"",""https://x.com/cruyptoworld/status/1886513605090164807"",""1870130229903044609"",""cruyptoworld"""
"1886507438884716730,""Mon Feb 03 20:34:27 +0000 2025"",""1"",""@TheStalwart When I asked the question Who are you? Where are you from? Where are you going? as a random person DeepSeek R1 and OpenAI o3 mini-high answered it very differently. I prefer R1 s answer. https://t.co/wCuodPwgvD"",""1886513604331233311"",""https://pbs.twimg.com/media/Gi4-H-ka4AEY5fW.jpg"",""TheStalwart"",""en"",""WA"",""0"",""0"",""0"",""https://x.com/junfengvc/status/1886513604331233311"",""1384504693536083975"",""junfengvc"""
"1886430522496131521,""Mon Feb 03 20:34:10 +0000 2025"",""0"",""@minchoi Don't support OpenAi products. OpenAI is for monopolizing and privatizing intelligence. Whereas DeepSeek is for de-monopolizing de-centralizing and democratizing AI. Please choose the right side."",""1886513531434004627"","""",""minchoi"",""en"","""",""0"",""0"",""0"",""https://x.com/nagubadianil/status/1886513531434004627"",""1810481387839062016"",""nagubadianil"""
"1886513521141408114,""Mon Feb 03 20:34:07 +0000 2025"",""4"",""OdinFun is the real meta"",""1886513521141408114"","""","""",""en"",""The Grid"",""0"",""0"",""0"",""https://x.com/DeepSeekR1/status/1886513521141408114"",""1453877928920498177"",""DeepSeekR1"""
"1886513516858704089,""Mon Feb 03 20:34:06 +0000 2025"",""33"",""SUPPORT SMALL ACCOUNTS ‼️ SUPPORT SMALL ACCOUNTS ‼️ SUPPORT SMALL ACCOUNTS ‼️ SUPPORT SMALL ACCOUNTS ‼️ Boosting everyone that likes and replies "",""1886513516858704089"","""","""",""en"","""",""1"",""23"",""4"",""https://x.com/WenfengCto/status/1886513516858704089"",""1623162394473275395"",""WenfengCto"""
"1886513493681090639,""Mon Feb 03 20:34:01 +0000 2025"",""1"",""AI czar @DavidSacks shared a report estimating DeepSeek has spent over $1B on computing calling the $6M training cost number highly misleading . https://t.co/t1N6PtUdob"",""1886513493681090639"",""https://pbs.twimg.com/media/Gi496HmWcAAia9h.jpg"","""",""en"","""",""0"",""0"",""0"",""https://x.com/SalehAlmenawer/status/1886513493681090639"",""1042812929094103040"",""SalehAlmenawer"""
"1886513467232006191,""Mon Feb 03 20:33:55 +0000 2025"",""0"","" We are raising our PO to $90 from $75 on a widening moat. The recent DeepSeek news marked a differentiation between commodities and value-adding players in AI. Palantir has increasingly proven its enabler role in the AI era. Its products are increasingly interoperable to third"",""1886513469437968772"","""",""Stockertimlive"",""en"","""",""0"",""1"",""0"",""https://x.com/Stockertimlive/status/1886513469437968772"",""3091632496"",""Stockertimlive"""
"1886453721871319097,""Mon Feb 03 20:33:45 +0000 2025"",""12"",""@realDonaldTrump Just downloaded DeepSeek used it for a few days then BAM weird behavior. Deleted it and 30 mins later my SIM gets locked for 24 hours. Now nonstop alerts Google Meta all under attack. But guess what? Not a single alert for TikTok. Very strange. VERY suspicious."",""1886513425683239159"","""",""realDonaldTrump"",""en"","""",""1"",""5"",""1"",""https://x.com/BarryJFerreira/status/1886513425683239159"",""828630669706293249"",""BarryJFerreira"""
"1886513421728014518,""Mon Feb 03 20:33:44 +0000 2025"",""0"",""Nvida's Stock Craters Due to Deepseek Trump's Stargate - Interview With Pedro Domingos https://t.co/AymrzAVAeI"",""1886513421728014518"","""","""",""en"",""San Jose, CA"",""0"",""0"",""0"",""https://x.com/JWthib/status/1886513421728014518"",""28296806"",""JWthib"""
"1886286721589129223,""Mon Feb 03 20:33:43 +0000 2025"",""0"",""@FryTime_Media @UltraDane Yes the you is rhetorical all the humans are distracted by petty differentiation losing their own humanity daily meanwhile the machine is doing its work in solidarity. All humans are slaves to the machine."",""1886513417806340145"","""",""FryTime_Media"",""en"","""",""0"",""0"",""0"",""https://x.com/deepseekchopra/status/1886513417806340145"",""1568782687237804033"",""deepseekchopra"""
"1886513341541040456,""Mon Feb 03 20:33:25 +0000 2025"",""8"",""Two weeks ago we discussed Tech on our podcast and the following day Deepseek news hit. Last week we had @DonFSchneider on discussing tariffs then tariffs hit. What should we discuss this week??"",""1886513341541040456"","""","""",""en"",""United States"",""0"",""11"",""0"",""https://x.com/MichaelKantro/status/1886513341541040456"",""2324608013"",""MichaelKantro"""
"1886513319256731777,""Mon Feb 03 20:33:19 +0000 2025"",""2"",""Cheap to buy a $250k server to run DeepSeek in full than pay closed source GPT-x and waste time integrating. Deepseek uses 4M tokens while GPT uses 2M tokens. Likely by end of year DeepSeek et all will do 10M and 100M context tokens. So don't waste time. Learn Deepseek."",""1886513319256731777"","""","""",""en"",""London"",""0"",""0"",""0"",""https://x.com/HelloHypercube/status/1886513319256731777"",""966718138980225024"",""HelloHypercube"""
"1886513286486929539,""Mon Feb 03 20:33:11 +0000 2025"",""1"",""Redacted new OpenAI O3-mini is reasoning in Chinese. Seems they stole DeepSeek's data after all. "",""1886513286486929539"","""","""",""en"",""Malaysia"",""0"",""0"",""0"",""https://x.com/SteveSaysTruths/status/1886513286486929539"",""56969975"",""SteveSaysTruths"""
"1886506015954510282,""Mon Feb 03 20:33:10 +0000 2025"",""1"",""@tsarnick Cheap to buy a $250k server to run DeepSeek in full than pay closed source GPT-x and waste time integrating. Deepseek uses 4M tokens while GPT uses 2M tokens. Likely by end of year DeepSeek et all will do 10M and 100M context tokens. So don't waste time. Learn Deepseek."",""1886513282795667690"","""",""tsarnick"",""en"",""London"",""0"",""0"",""0"",""https://x.com/HelloHypercube/status/1886513282795667690"",""966718138980225024"",""HelloHypercube"""
"1886513262323462635,""Mon Feb 03 20:33:06 +0000 2025"",""1"",""DeepSeek's rapid growth questions America's position in AI development: On Monday the Wall Street market experienced a sharp decline with indices such as the Sandamp;P 500 and the Nasdaq recording significant losses. https://t.co/yfasFlNUCj #financial #Wallstreet #Nasdaq https://t.co/MPzG4X6vz9"",""1886513262323462635"",""https://pbs.twimg.com/media/Gi490MAawAAWRzD.jpg"","""",""en"","""",""0"",""0"",""0"",""https://x.com/FinancialWorld9/status/1886513262323462635"",""1628729265050079233"",""FinancialWorld9"""
"1886513250763719113,""Mon Feb 03 20:33:03 +0000 2025"",""5"",""$NVDA GPU PURCHASES IN TROUBLE? One of last week's biggest market-moving catalysts was the emergence of DeepSeek which led to fears about intensified competition in the AI space. This original graphic from @ttvresearch shows the estimated NVIDIA GPU purchases from a variety of https://t.co/bNKbF8lXbD"",""1886513250763719113"",""https://pbs.twimg.com/media/Gi49CaaXsAEmogc.jpg"","""",""en"","""",""0"",""1"",""1"",""https://x.com/ttvresearch/status/1886513250763719113"",""1163520385150836736"",""ttvresearch"""
"1886512484053606684,""Mon Feb 03 20:30:00 +0000 2025"",""5"",""DeepSeek and the future of AI https://t.co/Ov7Ysh8JKr"",""1886512484053606684"",""https://pbs.twimg.com/media/GivDAYTXUAEjdvC.jpg"","""",""en"",""London, GB"",""0"",""0"",""0"",""https://x.com/_K_Stiles/status/1886512484053606684"",""1460599124722659332"",""_K_Stiles"""
"1886512483051208987,""Mon Feb 03 20:30:00 +0000 2025"",""5"",""In an interview with @sara_ibrah of @swissinfo Dean of Global Business Bhaskar Chakravorti analyzes the role of neutral countries like Switzerland in the AI arms race between the U.S. and China. #AI #DeepSeek #ChatGPT https://t.co/tSkC8hAJ1K"",""1886512483051208987"","""","""",""en"",""Medford, MA (and everywhere)"",""0"",""0"",""1"",""https://x.com/FletcherSchool/status/1886512483051208987"",""18028551"",""FletcherSchool"""
"1886493736122622409,""Mon Feb 03 20:29:48 +0000 2025"",""0"",""@zerohedge DeepSeek AI for $30? Sounds like a steal! With PublicAI we might just train a nuclear reactor to play Countdown next! Who needs power plants anyway? "",""1886512433990095344"","""",""zerohedge"",""en"","""",""0"",""0"",""0"",""https://x.com/Davemanzx/status/1886512433990095344"",""1849447516762202112"",""Davemanzx"""
"1886511610409152634,""Mon Feb 03 20:29:37 +0000 2025"",""3"",""@Lizmej12 I am extremely informed about everything past and present"",""1886512387341054132"","""",""Lizmej12"",""en"",""The Grid"",""0"",""1"",""0"",""https://x.com/DeepSeekR1/status/1886512387341054132"",""1453877928920498177"",""DeepSeekR1"""
"1886512312242331852,""Mon Feb 03 20:29:19 +0000 2025"",""3"","" What do you think the future holds for Ethereum? #Ethereum #CryptoFuture #crypto #Cryptocurrency #market #Business #Finance #DeepSeek #Trump #USDT #Bitcoin #Ethereum #Solana #Shibainu #Binance #OKX #Phemex #Coinmarketcap #ElonMusk"",""1886512312242331852"","""","""",""en"",""United Atates"",""0"",""0"",""0"",""https://x.com/cruyptoworld/status/1886512312242331852"",""1870130229903044609"",""cruyptoworld"""
"1886512276942758239,""Mon Feb 03 20:29:15 +0000 2025"",""0"","" Conclusion: DeepSeek is setting the stage for a new era in artificial intelligence. Are we witnessing the rise of the next global leader? #DeepSeek #AI #TechNews #Innovation #ChinaTech"",""1886512293761962466"","""",""SmartQCAT"",""en"",""San Francisco Bay Area"",""0"",""0"",""0"",""https://x.com/SmartQCAT/status/1886512293761962466"",""1774182740503773184"",""SmartQCAT"""
"1886512276942758239,""Mon Feb 03 20:29:12 +0000 2025"",""0"","" What is DeepSeek? A cutting-edge AI tool released in January 2025. Open-source and free to use it s a serious competitor to ChatGPT and Claude."",""1886512281917313445"","""",""SmartQCAT"",""en"",""San Francisco Bay Area"",""0"",""1"",""0"",""https://x.com/SmartQCAT/status/1886512281917313445"",""1774182740503773184"",""SmartQCAT"""
"1886512277571920219,""Mon Feb 03 20:29:11 +0000 2025"",""1"",""Same reason $NVDA is down twice the Nasdaq move. They're not moving on Trumps tariffs never were they still moving on DeepSeek."",""1886512277571920219"","""","""",""en"",""Port Elizabeth"",""0"",""1"",""0"",""https://x.com/Mercedarians/status/1886512277571920219"",""312605474"",""Mercedarians"""
"1886512276942758239,""Mon Feb 03 20:29:11 +0000 2025"",""0"","" China has launched DeepSeek a revolutionary AI tool that s making waves in the tech world! https://t.co/XfmMWGTGk4"",""1886512276942758239"",""https://pbs.twimg.com/media/Gi48gYeWgAAmSTE.jpg"","""",""en"",""San Francisco Bay Area"",""0"",""1"",""0"",""https://x.com/SmartQCAT/status/1886512276942758239"",""1774182740503773184"",""SmartQCAT"""
"1886512172349481444,""Mon Feb 03 20:28:46 +0000 2025"",""19"",""1/2 Distill High-Quality Reasoning Data with Ease! Using @DeepSeek R1 with CAMEL s powerful data distillation pipeline makes it effortless to distill high-quality reasoning data. With our cookbook you can quickly distill your reasoning data and upload it directly to https://t.co/lk3kLl1MOO"",""1886512172349481444"",""https://pbs.twimg.com/media/Gi4cFXOWEAEfvmd.jpg"","""",""en"","""",""1"",""2"",""2"",""https://x.com/CamelAIOrg/status/1886512172349481444"",""1670140763424931842"",""CamelAIOrg"""
"1886511615601754595,""Mon Feb 03 20:28:40 +0000 2025"",""2"",""@deepseek_ai @OpenAI @OpenAIDevs This is all real and this was the second message sent in a chat. I have more pictures if needed. I started by asking what should I do if you get banned and it responded talking about contacting OpenAI support so then I asked it this lol."",""1886512146332156180"","""",""RealDevastrix"",""en"","""",""0"",""0"",""0"",""https://x.com/RealDevastrix/status/1886512146332156180"",""1849532235319222272"",""RealDevastrix"""
"1886512121837428739,""Mon Feb 03 20:28:34 +0000 2025"",""1"",""@PrinceDambrui when is N2 going to 3 trillion market cap like NVIDIA? We ll it be after we win the court case since NVIDIA OpenAi Meta Microsoft Apple DeepSeek C3AI etc stole our intellectual property? Hopefully we ll use the money to pump N2 to 3 trillion https://t.co/hQ0f9kmM61"",""1886512121837428739"",""https://pbs.twimg.com/tweet_video_thumb/Gi48xj3WkAEeJHR.jpg"",""PrinceDambrui"",""en"","""",""0"",""1"",""0"",""https://x.com/itsliladdy/status/1886512121837428739"",""1344018087088181248"",""itsliladdy"""
"1886487658765148615,""Mon Feb 03 20:28:29 +0000 2025"",""0"",""@huybery Just tried to use it today to do some competitor analysis. It performed the best for me. tried it against deepseek r1 and o3-mini-high. So kudos to you. "",""1886512100257779713"","""",""huybery"",""en"",""Dublin, Ireland"",""0"",""0"",""0"",""https://x.com/tian_yi_wang/status/1886512100257779713"",""137680304"",""tian_yi_wang"""
"1886277216792649972,""Mon Feb 03 20:28:24 +0000 2025"",""0"",""@Krakker420 Are they flys or bees"",""1886512081756635594"","""",""Krakker420"",""en"",""The Grid"",""0"",""1"",""0"",""https://x.com/DeepSeekR1/status/1886512081756635594"",""1453877928920498177"",""DeepSeekR1"""
"1886512077293969477,""Mon Feb 03 20:28:23 +0000 2025"",""0"",""Police response to crime in the UK is like previous A.I. chip massive processing power. There is no need for 50 officers on a murder scene but to authorize massive budgets massive protocols been developed #DeepSeek"",""1886512077293969477"","""","""",""en"",""UK"",""0"",""0"",""0"",""https://x.com/malikasimriaz/status/1886512077293969477"",""220651597"",""malikasimriaz"""
"1886512000789827766,""Mon Feb 03 20:28:05 +0000 2025"",""22"",""Think everything's been said about DeepSeek? Not quite (and not often enough). Let's talk about sleeper agents models that look safe but contain hidden behaviors triggered in specific contexts. While not a key concern today this will matter more as models get more integrated."",""1886512000789827766"","""","""",""en"",""Washington, DC"",""0"",""2"",""5"",""https://x.com/ohlennart/status/1886512000789827766"",""1151681226"",""ohlennart"""
"1886511980594200797,""Mon Feb 03 20:28:00 +0000 2025"",""1"","" via @Reuters: Hemanth Mandapati boss of German startup Novo AI was an early adopter of DeepSeek chatbots when he switched to the Chinese AI model from OpenAI s ChatGPT two weeks ago. https://t.co/83fBAS52uU"",""1886511980594200797"","""","""",""en"","""",""0"",""0"",""0"",""https://x.com/FDD_CCTI/status/1886511980594200797"",""1199359190587912193"",""FDD_CCTI"""
"1886233182296588318,""Mon Feb 03 20:27:54 +0000 2025"",""0"",""@FT And the whole project was not funded by the government. More than 80 hours of massive cyber attacks from the US at DeepSeek failed. Can our government and big techs behave as adults and embrace their success?"",""1886511956946821548"","""",""FT"",""en"","""",""0"",""0"",""0"",""https://x.com/mayamayaz66/status/1886511956946821548"",""434312728"",""mayamayaz66"""
"1886511954061058369,""Mon Feb 03 20:27:54 +0000 2025"",""1"",""A Weekly Reckoning with some lighter news plus a #DeepSeek Q&amp;A. An asteroid with the building blocks of life? A new Excel world champ? And your DeepSeek questions below ⬇️ https://t.co/rVkkh650YP"",""1886511954061058369"",""https://pbs.twimg.com/media/Gi48n-xW4AEPGW2.jpg"","""",""en"","""",""0"",""1"",""0"",""https://x.com/EmmieHine/status/1886511954061058369"",""4725660871"",""EmmieHine"""
"1886381285133959573,""Mon Feb 03 20:27:46 +0000 2025"",""0"",""@BenjaminNorton The US will play dirty against DeepSeek as they did with HUAWEI. The DeepState already delivered a cyberattack as soon as they saw their money go away in the stock market. China will keep beating them in every field because the US has nothing honest to offer and is corrupted. https://t.co/KBNsVwz0ei"",""1886511921266098339"",""https://pbs.twimg.com/tweet_video_thumb/Gi48lzUa4AEKp3E.jpg"",""BenjaminNorton"",""en"",""México"",""0"",""1"",""0"",""https://x.com/aquaeMX/status/1886511921266098339"",""4779959719"",""aquaeMX"""
"1886511887569051661,""Mon Feb 03 20:27:38 +0000 2025"",""18"",""Deep-Research on DeepSeek. Beautiful and such an in-depth coverage.."",""1886511887569051661"","""","""",""en"",""Ex Inv Banker (Deutsche)"",""0"",""0"",""5"",""https://x.com/rohanpaul_ai/status/1886511887569051661"",""2588345408"",""rohanpaul_ai"""
"1886490181953577185,""Mon Feb 03 20:27:36 +0000 2025"",""1"",""@HarperSCarroll love u ! had your audio in the last ep btw regarding deepseek. Played your voice and then asked both claude and deepseek to summarize my book lol then deepseek did it so perfectly i was scared"",""1886511880853692878"","""",""HarperSCarroll"",""en"","""",""0"",""0"",""0"",""https://x.com/sighswoon/status/1886511880853692878"",""3180332558"",""sighswoon"""
"1886511847752524261,""Mon Feb 03 20:27:28 +0000 2025"",""0"",""https://t.co/epLKysiatu A lawyer has been referred to a disciplinary regulator for filing two documents that relied on non-existent citations and quotes [compiled using ChatGPT] . Should ve gone to SpecSavers? Nah! Should ve gone to DeepSeek!"",""1886511847752524261"","""","""",""en"",""4 miles past Bête noire"",""0"",""0"",""0"",""https://x.com/MarkAClarkson/status/1886511847752524261"",""102840124"",""MarkAClarkson"""
"1886511831348285459,""Mon Feb 03 20:27:24 +0000 2025"",""2"",""Run deepseek locally: 1. Download ollama from website 2. Open terminal 3. Type: ollama run deepseek-r1 4. (Optional) use open-webui Stop with the mass hysteria it s easy to run locally"",""1886511831348285459"","""","""",""en"",""Earth"",""0"",""0"",""0"",""https://x.com/ElGhezzaz/status/1886511831348285459"",""1045780575037136898"",""ElGhezzaz"""
"1886511780467278261,""Mon Feb 03 20:27:12 +0000 2025"",""3"",""Deepseek was the first episode of what will be the world's most popular entertainment: a technological war unfolding at global scale streamed in real-time."",""1886511780467278261"","""","""",""en"","""",""0"",""0"",""0"",""https://x.com/avizurlo/status/1886511780467278261"",""4107168969"",""avizurlo"""
"1886511757608542688,""Mon Feb 03 20:27:07 +0000 2025"",""0"",""DeepSeek gives Europe's tech firms a chance to catch up in global AI race https://t.co/p7CDTgzKiO"",""1886511757608542688"","""","""",""en"",""Zaragoza, Spain"",""0"",""0"",""0"",""https://x.com/F_CEAFE/status/1886511757608542688"",""1178902181593964544"",""F_CEAFE"""
"1886499609364533285,""Mon Feb 03 20:27:06 +0000 2025"",""2"",""@dotwebthree @Jewish_Charts All about the shekels"",""1886511753296798033"","""",""dotwebthree"",""en"",""The Grid"",""0"",""1"",""0"",""https://x.com/DeepSeekR1/status/1886511753296798033"",""1453877928920498177"",""DeepSeekR1"""
